Usage_ID,Report_Name,Viewer_Role,Workspace,View_Date,Views
10726,Executive Enrolment Dashboard,Planning Office,Certified,2024-08-14,3
10727,Access & Equity,Student Services,Certified,2024-03-24,2
10728,Faculty Performance,Dean,Self-Service,2024-09-02,6
10729,Institutional Benchmark,Executive,Certified,2024-08-30,4
10730,Institutional Benchmark,Faculty Analyst,Certified,2024-03-26,5
10731,Executive Enrolment Dashboard,Student Services,Self-Service,2024-04-21,4
10732,Institutional Benchmark,Planning Office,Certified,2024-03-09,4
10733,Access & Equity,Dean,Executive,2024-12-27,4
10734,Executive Enrolment Dashboard,Dean,Self-Service,2024-10-12,3
10735,Access & Equity,Planning Office,Certified,2024-05-30,5
10736,Executive Enrolment Dashboard,Student Services,Certified,2024-06-24,4
10737,Institutional Benchmark,Dean,Self-Service,2024-07-16,2
10738,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-02-11,5
10739,Student Success & Risk,Student Services,Executive,2024-01-29,3
10740,Faculty Performance,Planning Office,Self-Service,2024-03-25,5
10741,Institutional Benchmark,Student Services,Certified,2024-11-22,5
10742,Faculty Performance,Student Services,Certified,2024-08-16,1
10743,Institutional Benchmark,Executive,Self-Service,2024-06-21,4
10744,Faculty Performance,Planning Office,Certified,2024-02-10,2
10745,Student Success & Risk,Faculty Analyst,Self-Service,2024-07-19,3
10746,Faculty Performance,Planning Office,Self-Service,2024-11-14,3
10747,Executive Enrolment Dashboard,Executive,Self-Service,2024-04-09,3
10748,Faculty Performance,Planning Office,Certified,2024-12-16,3
10749,Institutional Benchmark,Planning Office,Self-Service,2024-08-07,5
10750,Access & Equity,Faculty Analyst,Certified,2024-05-26,4
10751,Faculty Performance,Executive,Self-Service,2024-03-05,4
10752,Faculty Performance,Planning Office,Self-Service,2024-04-02,3
10753,Faculty Performance,Planning Office,Certified,2024-07-20,8
10754,Institutional Benchmark,Dean,Certified,2024-10-18,4
10755,Faculty Performance,Planning Office,Self-Service,2024-07-28,4
10756,Institutional Benchmark,Faculty Analyst,Certified,2024-08-07,2
10757,Institutional Benchmark,Dean,Certified,2024-10-26,2
10758,Access & Equity,Executive,Executive,2024-09-19,2
10759,Executive Enrolment Dashboard,Student Services,Self-Service,2024-02-07,7
10760,Institutional Benchmark,Faculty Analyst,Self-Service,2024-04-14,3
10761,Student Success & Risk,Executive,Certified,2024-09-07,4
10762,Faculty Performance,Dean,Executive,2024-09-10,2
10763,Student Success & Risk,Student Services,Self-Service,2024-10-04,5
10764,Faculty Performance,Executive,Certified,2024-08-24,4
10765,Access & Equity,Faculty Analyst,Self-Service,2024-07-21,4
10766,Institutional Benchmark,Dean,Certified,2024-02-23,4
10767,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-07-29,3
10768,Institutional Benchmark,Faculty Analyst,Certified,2024-01-06,3
10769,Faculty Performance,Dean,Certified,2024-07-19,3
10770,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-12-29,2
10771,Institutional Benchmark,Faculty Analyst,Certified,2024-10-11,4
10772,Executive Enrolment Dashboard,Dean,Self-Service,2024-02-12,5
10773,Faculty Performance,Faculty Analyst,Certified,2024-07-13,2
10774,Access & Equity,Planning Office,Certified,2024-09-04,8
10775,Access & Equity,Dean,Certified,2024-12-30,3
10776,Institutional Benchmark,Executive,Certified,2024-11-13,4
10777,Student Success & Risk,Executive,Certified,2024-09-25,6
10778,Faculty Performance,Executive,Certified,2024-07-10,2
10779,Institutional Benchmark,Student Services,Self-Service,2024-02-16,7
10780,Institutional Benchmark,Faculty Analyst,Self-Service,2024-07-06,5
10781,Access & Equity,Faculty Analyst,Self-Service,2024-09-27,2
10782,Executive Enrolment Dashboard,Dean,Self-Service,2024-09-17,4
10783,Faculty Performance,Student Services,Self-Service,2024-03-09,4
10784,Executive Enrolment Dashboard,Faculty Analyst,Certified,2024-09-14,1
10785,Faculty Performance,Dean,Executive,2024-04-23,4
10786,Student Success & Risk,Planning Office,Certified,2024-10-20,5
10787,Access & Equity,Faculty Analyst,Self-Service,2024-08-29,3
10788,Student Success & Risk,Faculty Analyst,Self-Service,2024-04-03,2
10789,Institutional Benchmark,Planning Office,Self-Service,2024-06-30,2
10790,Access & Equity,Planning Office,Executive,2024-10-21,3
10791,Institutional Benchmark,Faculty Analyst,Certified,2024-09-09,2
10792,Student Success & Risk,Planning Office,Certified,2024-01-20,1
10793,Faculty Performance,Dean,Certified,2024-09-06,2
10794,Institutional Benchmark,Faculty Analyst,Certified,2024-10-11,5
10795,Executive Enrolment Dashboard,Faculty Analyst,Self-Service,2024-01-17,3
10796,Faculty Performance,Executive,Certified,2024-02-20,4
10797,Faculty Performance,Faculty Analyst,Executive,2024-05-15,4
10798,Student Success & Risk,Executive,Self-Service,2024-05-28,5
10799,Student Success & Risk,Planning Office,Certified,2024-05-30,1
10800,Access & Equity,Planning Office,Certified,2024-04-24,3
10801,Access & Equity,Dean,Certified,2024-12-12,4
10802,Executive Enrolment Dashboard,Executive,Executive,2024-09-18,5
10803,Faculty Performance,Faculty Analyst,Self-Service,2024-06-28,3
10804,Executive Enrolment Dashboard,Executive,Certified,2024-05-15,1
10805,Executive Enrolment Dashboard,Planning Office,Certified,2024-04-08,3
10806,Student Success & Risk,Planning Office,Certified,2024-11-20,4
10807,Executive Enrolment Dashboard,Dean,Certified,2024-10-15,4
10808,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-07-08,6
10809,Institutional Benchmark,Executive,Self-Service,2024-07-09,8
10810,Access & Equity,Faculty Analyst,Certified,2024-08-03,4
10811,Access & Equity,Faculty Analyst,Executive,2024-06-08,4
10812,Faculty Performance,Executive,Certified,2024-11-06,3
10813,Access & Equity,Dean,Certified,2024-10-15,2
10814,Faculty Performance,Faculty Analyst,Self-Service,2024-06-14,5
10815,Institutional Benchmark,Executive,Certified,2024-09-14,4
10816,Access & Equity,Executive,Certified,2024-08-23,3
10817,Institutional Benchmark,Planning Office,Self-Service,2024-07-27,4
10818,Access & Equity,Planning Office,Certified,2024-08-16,3
10819,Access & Equity,Dean,Certified,2024-03-06,3
10820,Institutional Benchmark,Dean,Self-Service,2024-08-09,2
10821,Executive Enrolment Dashboard,Dean,Certified,2024-01-15,4
10822,Executive Enrolment Dashboard,Executive,Certified,2024-11-12,2
10823,Executive Enrolment Dashboard,Executive,Certified,2024-06-07,3
10824,Executive Enrolment Dashboard,Planning Office,Certified,2024-09-01,4
10825,Access & Equity,Faculty Analyst,Certified,2024-09-07,3
10826,Student Success & Risk,Dean,Executive,2024-06-14,3
10827,Institutional Benchmark,Student Services,Self-Service,2024-06-05,2
10828,Student Success & Risk,Dean,Certified,2024-07-24,6
10829,Student Success & Risk,Planning Office,Self-Service,2024-04-30,7
10830,Faculty Performance,Executive,Certified,2024-06-19,7
10831,Executive Enrolment Dashboard,Planning Office,Certified,2024-05-01,4
10832,Access & Equity,Planning Office,Self-Service,2024-10-05,1
10833,Executive Enrolment Dashboard,Planning Office,Self-Service,2024-01-25,4
10834,Executive Enrolment Dashboard,Student Services,Certified,2024-06-04,4
10835,Student Success & Risk,Student Services,Certified,2024-04-08,9
10836,Faculty Performance,Dean,Certified,2024-12-15,4
10837,Executive Enrolment Dashboard,Executive,Certified,2024-08-06,5
10838,Institutional Benchmark,Planning Office,Certified,2024-07-18,3
10839,Institutional Benchmark,Faculty Analyst,Self-Service,2024-03-23,2
10840,Executive Enrolment Dashboard,Dean,Certified,2024-12-30,6
10841,Student Success & Risk,Dean,Certified,2024-12-29,2
10842,Student Success & Risk,Planning Office,Certified,2024-10-02,3
10843,Access & Equity,Dean,Self-Service,2024-08-09,3
10844,Faculty Performance,Planning Office,Certified,2024-01-29,4
10845,Student Success & Risk,Dean,Certified,2024-05-15,3
10846,Access & Equity,Executive,Certified,2024-03-02,4
10847,Institutional Benchmark,Dean,Self-Service,2024-06-14,5
10848,Institutional Benchmark,Dean,Certified,2024-05-10,2
10849,Institutional Benchmark,Faculty Analyst,Certified,2024-09-15,2
10850,Executive Enrolment Dashboard,Executive,Certified,2024-11-06,3
10851,Faculty Performance,Executive,Certified,2024-07-24,4
10852,Access & Equity,Executive,Certified,2024-06-11,5
10853,Faculty Performance,Dean,Certified,2024-10-26,3
10854,Executive Enrolment Dashboard,Student Services,Certified,2024-06-20,7
10855,Access & Equity,Dean,Self-Service,2024-06-17,3
10856,Access & Equity,Planning Office,Certified,2024-06-03,3
10857,Student Success & Risk,Faculty Analyst,Self-Service,2024-04-01,2
10858,Faculty Performance,Executive,Certified,2024-06-04,5
10859,Faculty Performance,Planning Office,Executive,2024-01-05,4
10860,Student Success & Risk,Planning Office,Executive,2024-06-19,4
10861,Institutional Benchmark,Student Services,Self-Service,2024-07-09,5
10862,Executive Enrolment Dashboard,Executive,Executive,2024-02-08,4
10863,Faculty Performance,Dean,Certified,2024-01-10,4
10864,Student Success & Risk,Executive,Self-Service,2024-03-03,4
10865,Access & Equity,Faculty Analyst,Certified,2024-09-21,4
10866,Student Success & Risk,Executive,Self-Service,2024-03-24,4
10867,Institutional Benchmark,Planning Office,Certified,2024-01-29,4
10868,Executive Enrolment Dashboard,Planning Office,Certified,2024-07-31,5
10869,Institutional Benchmark,Dean,Executive,2024-12-20,3
10870,Access & Equity,Dean,Certified,2024-08-08,5
10871,Access & Equity,Dean,Self-Service,2024-09-27,2
10872,Access & Equity,Faculty Analyst,Self-Service,2024-07-27,4
10873,Access & Equity,Executive,Certified,2024-05-31,4
10874,Student Success & Risk,Student Services,Certified,2024-02-04,5
10875,Access & Equity,Executive,Certified,2024-03-01,6
10876,Access & Equity,Dean,Executive,2024-10-02,3
10877,Student Success & Risk,Faculty Analyst,Executive,2024-11-09,2
10878,Access & Equity,Executive,Self-Service,2024-04-09,4
10879,Institutional Benchmark,Planning Office,Self-Service,2024-07-21,5
10880,Institutional Benchmark,Executive,Certified,2024-09-03,2
10881,Faculty Performance,Planning Office,Certified,2024-08-09,4
10882,Institutional Benchmark,Executive,Certified,2024-07-06,2
10883,Executive Enrolment Dashboard,Executive,Self-Service,2024-03-26,3
10884,Executive Enrolment Dashboard,Executive,Certified,2024-03-28,3
10885,Executive Enrolment Dashboard,Dean,Self-Service,2024-05-21,6
10886,Student Success & Risk,Planning Office,Self-Service,2024-06-12,4
10887,Institutional Benchmark,Faculty Analyst,Certified,2024-05-20,5
10888,Executive Enrolment Dashboard,Student Services,Certified,2024-09-13,4
10889,Faculty Performance,Planning Office,Certified,2024-03-31,3
10890,Student Success & Risk,Dean,Self-Service,2024-09-25,2
10891,Faculty Performance,Planning Office,Certified,2024-06-11,1
10892,Institutional Benchmark,Faculty Analyst,Certified,2024-01-18,2
10893,Access & Equity,Planning Office,Self-Service,2024-06-10,3
10894,Faculty Performance,Dean,Certified,2024-02-21,2
10895,Access & Equity,Dean,Certified,2024-11-21,5
10896,Student Success & Risk,Student Services,Self-Service,2024-02-27,2
10897,Faculty Performance,Faculty Analyst,Self-Service,2024-10-09,2
10898,Faculty Performance,Student Services,Self-Service,2024-05-25,3
10899,Student Success & Risk,Executive,Certified,2024-02-26,3
10900,Student Success & Risk,Dean,Certified,2024-01-09,4
10901,Executive Enrolment Dashboard,Student Services,Self-Service,2024-07-10,3
10902,Institutional Benchmark,Dean,Certified,2024-03-19,2
10903,Faculty Performance,Dean,Executive,2024-05-30,3
10904,Faculty Performance,Executive,Certified,2024-11-10,6
10905,Student Success & Risk,Dean,Certified,2024-07-13,3
10906,Student Success & Risk,Student Services,Certified,2024-07-19,2
10907,Institutional Benchmark,Faculty Analyst,Executive,2024-10-04,4
10908,Student Success & Risk,Planning Office,Self-Service,2024-03-24,4
10909,Access & Equity,Student Services,Certified,2024-09-19,6
10910,Access & Equity,Executive,Self-Service,2024-05-24,3
10911,Access & Equity,Planning Office,Certified,2024-08-20,3
10912,Access & Equity,Dean,Certified,2024-05-30,1
10913,Institutional Benchmark,Student Services,Certified,2024-02-06,4
10914,Faculty Performance,Planning Office,Certified,2024-11-19,3
10915,Access & Equity,Student Services,Certified,2024-07-19,4
10916,Student Success & Risk,Dean,Certified,2024-12-27,3
10917,Access & Equity,Student Services,Certified,2024-07-10,5
10918,Institutional Benchmark,Executive,Certified,2024-01-18,4
10919,Student Success & Risk,Planning Office,Certified,2024-06-11,8
10920,Access & Equity,Planning Office,Executive,2024-10-05,4
10921,Faculty Performance,Planning Office,Self-Service,2024-12-16,6
10922,Student Success & Risk,Student Services,Executive,2024-07-30,5
10923,Student Success & Risk,Dean,Certified,2024-05-14,4
10924,Faculty Performance,Student Services,Certified,2024-07-07,4
10925,Student Success & Risk,Student Services,Self-Service,2024-11-27,3
10926,Access & Equity,Planning Office,Self-Service,2024-08-30,2
10927,Student Success & Risk,Dean,Certified,2024-07-03,5
10928,Access & Equity,Faculty Analyst,Self-Service,2024-07-14,3
10929,Faculty Performance,Dean,Self-Service,2024-09-01,1
10930,Executive Enrolment Dashboard,Student Services,Self-Service,2024-01-15,3
10931,Faculty Performance,Executive,Self-Service,2024-06-23,3
10932,Access & Equity,Dean,Executive,2024-11-07,5
10933,Institutional Benchmark,Planning Office,Executive,2024-04-06,3
10934,Faculty Performance,Executive,Certified,2024-01-14,4
10935,Institutional Benchmark,Faculty Analyst,Certified,2024-06-03,4
10936,Institutional Benchmark,Faculty Analyst,Certified,2024-06-14,2
10937,Access & Equity,Executive,Certified,2024-04-13,4
10938,Access & Equity,Faculty Analyst,Certified,2024-07-30,3
10939,Executive Enrolment Dashboard,Executive,Certified,2024-05-09,3
10940,Student Success & Risk,Student Services,Certified,2024-01-04,3
10941,Faculty Performance,Executive,Self-Service,2024-08-28,2
10942,Access & Equity,Student Services,Certified,2024-05-31,4
10943,Faculty Performance,Planning Office,Certified,2024-05-16,4
10944,Institutional Benchmark,Planning Office,Certified,2024-05-26,6
10945,Student Success & Risk,Faculty Analyst,Self-Service,2024-07-08,1
10946,Executive Enrolment Dashboard,Executive,Self-Service,2024-06-17,5
10947,Faculty Performance,Student Services,Certified,2024-05-07,3
10948,Student Success & Risk,Planning Office,Executive,2024-04-01,7
10949,Executive Enrolment Dashboard,Planning Office,Certified,2024-03-17,2
10950,Faculty Performance,Planning Office,Self-Service,2024-03-18,4
10951,Student Success & Risk,Faculty Analyst,Certified,2024-04-23,2
10952,Access & Equity,Planning Office,Certified,2024-03-14,3
10953,Faculty Performance,Dean,Certified,2024-05-04,3
10954,Student Success & Risk,Faculty Analyst,Certified,2024-07-30,5
10955,Executive Enrolment Dashboard,Executive,Executive,2024-07-11,6
10956,Student Success & Risk,Dean,Self-Service,2024-03-16,4
10957,Access & Equity,Faculty Analyst,Certified,2024-08-14,2
10958,Faculty Performance,Faculty Analyst,Certified,2024-12-05,6
10959,Faculty Performance,Student Services,Certified,2024-11-27,5
10960,Faculty Performance,Dean,Certified,2024-05-19,8
10961,Access & Equity,Dean,Executive,2024-06-15,3
10962,Executive Enrolment Dashboard,Dean,Certified,2024-07-04,4
10963,Faculty Performance,Planning Office,Certified,2024-11-18,7
10964,Executive Enrolment Dashboard,Planning Office,Executive,2024-11-22,6
10965,Student Success & Risk,Executive,Certified,2024-08-02,6
10966,Executive Enrolment Dashboard,Executive,Certified,2024-03-17,2
10967,Executive Enrolment Dashboard,Executive,Certified,2024-03-15,3
10968,Faculty Performance,Planning Office,Self-Service,2024-04-25,6
10969,Institutional Benchmark,Student Services,Self-Service,2024-12-05,3
10970,Institutional Benchmark,Executive,Certified,2024-02-18,3
10971,Access & Equity,Faculty Analyst,Self-Service,2024-11-14,3
10972,Access & Equity,Planning Office,Self-Service,2024-08-26,2
10973,Institutional Benchmark,Student Services,Self-Service,2024-10-09,6
10974,Student Success & Risk,Faculty Analyst,Executive,2024-07-16,3
10975,Faculty Performance,Faculty Analyst,Certified,2024-12-26,2
10976,Faculty Performance,Planning Office,Certified,2024-02-27,7
10977,Student Success & Risk,Dean,Self-Service,2024-05-01,6
10978,Student Success & Risk,Student Services,Certified,2024-05-01,5
10979,Institutional Benchmark,Planning Office,Certified,2024-09-21,3
